,Date,GOOG_close,GOOG_volume,SPY_close,SPY_volume,value_to_predict,corr_3,corr_6,corr_10,corr_15,corr_20,corr_30,corr_60,corr_100,corr_150,vol_3,vol_6,vol_10,vol_15,vol_20,vol_30,vol_60,vol_100,vol_150,rtn_3,rtn_6,rtn_10,rtn_15,rtn_20,rtn_30,rtn_60,rtn_100,rtn_150,volume_3,volume_6,volume_10,volume_15,volume_20,volume_30,volume_60,volume_100,volume_150
159,2005-04-07,4.825911045074463,389141150,119.23999786376952,46734600,0.7485299542117876,0.9603318407414279,0.8811925788223622,0.8210640063713096,0.5303353533756591,-0.13221363096207078,0.33338157236335264,0.137986936799632,0.2048197972354306,0.7305890347324727,0.07042454284967702,0.13321440452671185,0.12699794461800615,0.11481517176530368,0.11547452945158662,0.1155680523441737,0.20618416199801715,0.23493724374211358,0.6939756879044869,0.044698048626220066,0.0711665030328259,0.07934621603594327,0.09841142921272539,0.06619133838051439,-0.0009802845683974937,-0.006687029780316545,0.05702478245218301,0.6589531679349449,950810563.0,1795043137.0,2804906217.0,4142340529.0,6056038755.0,10177810476.0,27110730208.0,41917004521.0,61126196422.0
160,2005-04-08,4.783320903778076,205431131,118.0,63772900,0.8039867809899797,0.39010024054109427,0.8157127242126878,0.7349522621562067,0.6743400053256483,-0.135178054678097,0.25062691704253826,0.13914666063762618,0.19699011722321752,0.7275099950617199,0.05710871984348209,0.1230070336765693,0.1350905348211691,0.12809781395844072,0.13014164015868357,0.11991984823793508,0.2058646798005842,0.23524621734314688,0.6803179489549432,0.01828637260726529,0.06196968069331521,0.0689742087426457,0.06875122265688649,0.06490996581464725,0.016590885781932796,-0.007728534193494063,0.053749086091572584,0.6375985522843847,805463802.0,1728715453.0,2861573828.0,4016109150.0,5821406580.0,9346799274.0,27036770022.0,41450080912.0,61027817049.0
161,2005-04-11,4.812710762023926,217231195,118.08999633789062,44945000,0.8343174226982492,0.7810129563087655,0.5862421189942824,0.6709616164189994,0.7378595540812205,-0.07816546105959918,0.17028156068387243,0.13811693982389317,0.18946232674451105,0.7230788324466981,0.021801878267601996,0.08098390640082542,0.14467215399363886,0.1409297636339679,0.14263829957126117,0.12815125569686667,0.20523321993498306,0.23593249181229958,0.6655129759528087,0.02097089058016266,0.07070219367644048,0.06306651606754032,0.07070219367644048,0.0832219240451808,0.03883368358851458,-0.011065192179448458,0.04422831101136904,0.6586112178383661,811803476.0,1697739782.0,2727974936.0,3948677343.0,5716302093.0,9163595144.0,26925663121.0,41189467717.0,61141509605.0
162,2005-04-12,4.830893039703369,293881426,118.6999969482422,86144800,0.8660157515281852,0.8575269005931654,0.34572629238288266,0.6466418948831036,0.8040539124207055,0.18908519186704645,0.11935545862520629,0.14939526585193028,0.1748256158157588,0.7214676114970723,0.024005093576914098,0.05862737427738888,0.14313173624792422,0.15224809425678631,0.14893973226652432,0.1355960790382561,0.2048038580308342,0.2342983869307096,0.6508231737105253,0.0010318103229947084,0.045729858949214774,0.0770869344883971,0.06981813153613059,0.10292307548405288,0.03126326959180559,-0.00703846010615794,0.11702304310576661,0.6468053627153518,716543752.0,1667354315.0,2761965866.0,3942088739.0,5562648311.0,9143568359.0,26944541618.0,40643517001.0,61317884231.0
163,2005-04-13,4.805239200592041,263214910,117.3000030517578,65949000,0.9072636440542424,0.9521415351398235,0.05636545207941708,0.4821153466249754,0.6673454581201009,0.2528841413745988,0.039203114372721656,0.15354406699131995,0.15887493017241236,0.7171333569537476,0.013194310093073248,0.043702844288678926,0.132897661757502,0.15346942840908137,0.1549281390167108,0.14194354944323195,0.2018968498267084,0.23231937335588915,0.6356280875306606,0.00457176776318402,0.02285814037044931,0.0668737912177031,0.07717873784786833,0.07712278377135817,0.03625834341937373,-0.035839976527656026,0.11193034257325118,0.6344176969724068,774327531.0,1579791333.0,2774801799.0,3979191289.0,5407416637.0,9032939242.0,26820699160.0,40178697249.0,61480913021.0
164,2005-04-14,4.76837682723999,247030473,115.7699966430664,96119800,0.9249611188916119,0.996995844471978,0.8492022976823338,0.23866043893730932,0.34871025599023114,0.19994955124384348,-0.05033752913197797,0.13378431164547763,0.13893369083114845,0.7099235426699703,0.03142512490312622,0.024398262489007855,0.1111245386197425,0.149274036483001,0.15136920235681375,0.1462207450420608,0.19572502114894258,0.22772849945212886,0.61952107965652,-0.009254534162349337,0.011716356417813323,0.05884058487132848,0.06735264063564972,0.08641785381243183,0.033298351542565996,-0.06300308840148694,0.1334045008152187,0.626619148253479,804126809.0,1615930285.0,2750073457.0,4031695352.0,5369129664.0,8987457401.0,26538850667.0,39758050449.0,61646322702.0
165,2005-04-15,4.607728958129883,464831797,114.1500015258789,128677300,0.9278893731908381,0.9458173812493273,0.9098438075081963,0.5416910661850103,0.2846778007871418,0.2407290977243145,-0.08572732747556591,0.1546808976958776,0.1195842335295331,0.7028832947467599,0.10502132187975353,0.08156348640892938,0.08384758189950903,0.14075884300905342,0.14766314502098643,0.14556831923064578,0.193696019362844,0.22359558491040923,0.6035117515406849,-0.04729624310880265,-0.04626443278580794,0.02717680212857676,0.03157425553514459,0.03135126944938538,-0.010806229162010572,-0.06436967533407167,0.08809314988996664,0.5632574731714253,975077180.0,1691620932.0,2966698388.0,4347763629.0,5502298951.0,9146804442.0,26551686599.0,39870795466.0,61936349735.0
166,2005-04-18,4.656795024871826,262994085,114.5,100035200,0.9243457568451254,0.9954119717150465,0.9430827609292984,0.7297499272845231,0.2549963101931783,0.22560753196274722,-0.14887514102172011,0.16430534967432592,0.10048833850942662,0.6972664909709085,0.08232629731225113,0.09245330636350692,0.07738377801034375,0.13513734189461565,0.14467834723759437,0.14598588397379525,0.19274667803535683,0.21681641426318016,0.5879748234573274,-0.031379374166923935,-0.026807606403739914,0.009025962644173324,0.0301334713234378,0.03776914893233796,0.005739247762108768,-0.036497481176833935,0.12439681832340055,0.5534573676342465,974856355.0,1749183886.0,2905425580.0,4259927627.0,5480630034.0,9137818887.0,26453267076.0,39637207189.0,62041715196.0
167,2005-04-19,4.767131805419922,338463908,115.41000366210938,64930100,0.9228097404967314,0.9994620684058332,0.8898253501849754,0.7601916143319374,0.14330497184207458,0.17480894450306864,-0.2865865893392238,0.1479516563089934,0.0763053521977639,0.6925874221129129,0.08164042276084266,0.08772151636307193,0.07515750317226985,0.12530471317994765,0.14531913405745325,0.1483457813380947,0.19307609313772242,0.21143761470413772,0.5740624165465401,-0.0002611338052549428,-0.00951566796760428,0.014896142980023619,0.06380041495985389,0.056531612007587384,0.013624410533533693,0.01643526025461184,0.13326278742682574,0.5404304723727653,1066289790.0,1870416599.0,2893111596.0,4338501039.0,5518623912.0,9128287293.0,26420006874.0,39477277973.0,62162570499.0
168,2005-04-20,4.934006214141846,620376641,113.8000030517578,107735900,0.9258789822215803,-0.5359591302861153,0.1197302522814275,0.3465307383418127,-0.04645294650357998,-0.07531367263070346,-0.43967903426140104,0.06648872734757351,0.029479214261376736,0.6771241546020251,0.13956319768269185,0.11507558570442905,0.09146045061482903,0.1275604394647199,0.15271060224780456,0.16179055045653723,0.19433676445497255,0.21077032078676003,0.5606392902010812,0.06841617574617365,0.021119932637370997,0.04586167477847258,0.0933182459931916,0.10362319262335684,0.06733574097246042,0.09182298994995808,0.12535838731403137,0.5702730981138981,1221834634.0,2196911814.0,3302596716.0,4708498703.0,5912888193.0,9425613584.0,26477373094.0,39484123536.0,62567667231.0
169,2005-04-21,5.086434841156006,712737539,116.01000213623048,86952200,0.9229400091213616,0.23722323435699832,0.4007882707538824,0.17904756744620867,-0.05881778575154996,-0.14758728899823917,-0.45917900795786865,-0.007365250063328507,-0.00814532418041393,0.6670744092290852,0.15970597111045073,0.1785994868432112,0.13362603653705238,0.14364437674865316,0.17229291704762592,0.18465031077788413,0.19757309634677583,0.2138270678919941,0.5485882211009382,0.08824971239935575,0.056870338232431816,0.05257762641730901,0.12341178668893105,0.13192384245325228,0.1187689647978234,0.14237028909485794,0.129635653987618,0.5832626885788175,1671578088.0,2646434443.0,3626193105.0,5149477427.0,6431099322.0,9682231860.0,26762144501.0,39936685515.0,63094197425.0
170,2005-04-22,5.375102996826172,1333182435,115.56999969482422,88845800,0.9171568217069194,0.629985737304448,0.5748036427494592,0.06635037778296488,-0.1483776056171328,-0.2408267417498172,-0.47317757096615337,-0.09026911431394222,-0.07199668143677682,0.649343951773972,0.2240275883776746,0.2911147210098925,0.2235864048249929,0.19635286418264125,0.22219814200008856,0.22986197938930653,0.21599188824575893,0.22426574916197917,0.5404229292593707,0.12003291063674348,0.11977177683148854,0.11664268100950181,0.1812194363455797,0.18561688975214752,0.18155264682414907,0.13138240739492701,0.17562517929988286,0.6080450850268739,2666296615.0,3732586405.0,4753944409.0,6234452996.0,7615518237.0,10575350989.0,27601165615.0,40841604709.0,64237029043.0
171,2005-04-25,5.567381858825684,796574608,116.33000183105467,52284100,0.892027863878554,0.31218294242385297,0.659157878183763,0.17915441999587992,-0.11518474628847677,-0.22928399789337484,-0.42792450431277446,-0.15345600541882973,-0.12415131482401918,0.6278500252610257,0.24207798284685025,0.35256923781165095,0.3134775291085585,0.26707482336705635,0.283261642536343,0.2819846163134315,0.24264273048634344,0.2404473645224486,0.5349854712465643,0.12077362257588908,0.18918979832206273,0.145664406774199,0.18762341416247486,0.20873092284173933,0.2288863308193798,0.1726780858159802,0.20564875788522774,0.627401457362539,2842494582.0,4064329216.0,5333287822.0,6706760711.0,8061262758.0,11049589915.0,28131650578.0,41329024857.0,64820018069.0
172,2005-04-26,5.448328018188477,693469588,115.1999969482422,72626000,0.8651017705116514,0.7559040946428903,0.48531267269227835,0.30306516965050095,-0.1558993260902856,-0.32323964871817373,-0.43750606120932556,-0.21936155170333538,-0.17584945740696026,0.6050220418978732,0.0970454202043271,0.31567199586327477,0.34847224977857805,0.2984791113598244,0.3086652430755356,0.3084602726212966,0.2600008751009001,0.25097239947294675,0.5266154037631869,0.06873161493685087,0.15698132733620662,0.12027743103116517,0.148460093539732,0.19736436551956227,0.22320050651521806,0.13911748282926228,0.1951947461228256,0.6186016671008376,2823226631.0,4494804719.0,5732875984.0,7049452407.0,8494841850.0,11295524295.0,28334961793.0,41706751382.0,65368225211.0
173,2005-04-27,5.473981857299805,412131000,115.6500015258789,84131900,0.8535072913549889,0.9799769649902133,0.6627321163181161,0.5797913640335822,-0.12716973305836327,-0.3198101518913872,-0.4411151722697968,-0.26543228015113024,-0.21537148940529602,0.577140336077271,0.06265713143323948,0.24809477141655722,0.3700887646662155,0.32228226310423225,0.32829980459044183,0.33385155657652565,0.2764064502824854,0.2613234881631381,0.5181586276064314,0.01822856024208863,0.13826147087883212,0.13029947348840643,0.1497166934913905,0.19717326470610952,0.2074222572597646,0.11645288381252938,0.20300897484831992,0.6187273854781834,1902175196.0,4568471811.0,5881792074.0,7250691886.0,8656593873.0,11289208711.0,28361785961.0,41867507686.0,65628011317.0
174,2005-04-28,5.465763092041016,348613811,114.1999969482422,72481500,0.8421833924621895,0.1033082337338041,-0.18013665164831338,0.5017311596647666,-0.17307074375714046,-0.3674150062890267,-0.47962924818260444,-0.3263191163203092,-0.26662383144739493,0.5384984228249857,0.01309993233934416,0.16676044374572502,0.37294073000039935,0.3417760915471905,0.3388871405371256,0.35076555050470254,0.2915691850382673,0.27090167505146573,0.5101109404944443,-0.018421155676219936,0.10235246689966915,0.1364977852603284,0.12450420986003485,0.1953383701316569,0.22291563907276024,0.13415004594383406,0.19594776727915653,0.5968224776041526,1454214399.0,4296708981.0,5983375412.0,7210164547.0,8733448869.0,11352505076.0,27954015244.0,41980473529.0,65805100613.0
175,2005-04-29,5.479462146759033,368182886,115.75,103993800,0.8280086550200425,0.9390212978063706,0.40258276501878554,0.42465719943142816,-0.10383651138211149,-0.35575635159757124,-0.4685266576569362,-0.36704177443027214,-0.29575786820168254,0.50740151092653,0.006894995468975187,0.06174962520799322,0.3351148070600696,0.3535949474097934,0.34212675112823265,0.36745697493924373,0.3024167282238078,0.27909154124502894,0.5010713996443789,0.005698171788101503,0.07442978672495237,0.17327184592806932,0.1358718927205682,0.20044864805664608,0.2046231153774547,0.06594569767750103,0.22149735127144732,0.607553572660968,1128927697.0,3952154328.0,5886726501.0,7372916302.0,8853424889.0,11389025452.0,27005308537.0,42097558754.0,65989946874.0
176,2005-05-02,5.536498069763184,392160425,116.4000015258789,56026400,0.8107212625972275,0.840860449504701,0.755989222345057,0.3837841964681622,0.039698806658230154,-0.3056218968545885,-0.43479021872650186,-0.39668746147585837,-0.3263249529837594,0.47267856056580904,0.03751488079517724,0.046210707494928435,0.28022447593369054,0.36489513591434847,0.351501868479158,0.3843364450245105,0.31227301073008223,0.2863788491070623,0.49122492592903816,0.011355887245067864,0.029584447487156496,0.17303473490039822,0.1401016901562957,0.18206069754457155,0.21080388383273618,0.05278848241583867,0.25980788340671435,0.6310971541334012,1108957122.0,3011132318.0,6015892841.0,7547845532.0,8921318421.0,11496522875.0,26875997659.0,42213853026.0,66240113057.0
177,2005-05-03,5.633634090423584,713873782,116.5999984741211,86000300,0.8003760553548814,0.9023108546476657,0.7514764456710012,0.589607347563281,0.33037716534528205,-0.22742162635725202,-0.39325952379034995,-0.42499659897915926,-0.34796315924511345,0.4393896750571391,0.0779502953126526,0.06912975533251267,0.2200440285221344,0.37806100016977995,0.36660840163623704,0.40384250025163176,0.3291831977101271,0.29504725019169553,0.4863963507294911,0.030250976209182268,0.011829820532962332,0.16700989527476562,0.1537233757462224,0.18190603825478924,0.223541507282353,0.10149222395750446,0.2856946717241291,0.5782912427914431,1474217093.0,2928431492.0,6391302715.0,7967837888.0,9284414311.0,11909926627.0,26994877586.0,42624924067.0,66613796484.0
178,2005-05-04,5.691167831420898,485151677,117.5,81055700,0.7810961047815704,0.8781275780542497,0.8585885857431631,0.41822949214334304,0.6197411411746478,-0.07898184713237724,-0.3327925626242838,-0.42402316889625163,-0.35135751012153754,0.4119096443761158,0.07817530837178076,0.09475462449176371,0.16532246909028966,0.3855111192047097,0.3802545226205657,0.42031518077571095,0.34947310482082117,0.3059318674172859,0.4838059351220452,0.03790852211787765,0.043606693905979155,0.14276419229977333,0.16920864707526184,0.1886258670782459,0.24638738492313017,0.15326850087387522,0.275762133624327,0.5557282620335273,1591185884.0,2720113581.0,6256077751.0,8189774655.0,9558674467.0,12168965944.0,26959670113.0,42802768181.0,66485718208.0
179,2005-05-05,5.6533098220825195,301509913,117.45999908447266,96906700,0.7689735810655294,0.7870851582182389,0.8933789623093763,0.835832314821205,0.7074495029395803,0.07388337442632173,-0.28499836664939465,-0.42867596710468886,-0.3553464722406358,0.38248573705249306,0.029241792696200152,0.09549011526804749,0.1020790836838491,0.37698241767712476,0.3905851241757579,0.43035192491703783,0.36629587774252614,0.314069650818949,0.47938834295954313,0.020878999339748017,0.03223488658481588,0.10566402184079049,0.17023522365839305,0.1582416482580995,0.23758786429404277,0.133367701425952,0.279404412263456,0.5604091076712494,1500535372.0,2609492494.0,5844850125.0,8244254095.0,9471043230.0,12275949447.0,26800258832.0,42930942817.0,66510759719.0
180,2005-05-06,5.679213047027588,271570110,117.08999633789062,67415400,0.7637620569804322,-0.12070838815964109,0.9232772343431404,0.9002064461923637,0.6794802853980233,0.2001093329463497,-0.2522370049299944,-0.43095317466368854,-0.3557993550629204,0.3593079056210369,0.0193525312879654,0.08511900292585052,0.09504757903984508,0.33756021640077455,0.39538526925993794,0.438040179962507,0.38332140792069785,0.32159673144085393,0.4761612453759916,0.008057954407493906,0.03830893061667617,0.05503493904551604,0.20907757326251897,0.17167762005501785,0.24065182879766356,0.17412784710757,0.2909914687276114,0.5422470589935111,1058231700.0,2532448793.0,4783237800.0,8050992408.0,9537182209.0,12398756037.0,26382394422.0,43009046475.0,66478394860.0
181,2005-05-09,5.62939977645874,222302131,117.81999969482422,43750500,0.7505218660288424,-0.9998846793898338,0.6137150055539787,0.8849126447660334,0.647787909595201,0.35913093325323664,-0.19583825714597355,-0.42260979141560884,-0.3480941686038704,0.3411724232497616,0.024913280491373938,0.055048319107509895,0.09736935322357315,0.28081763297411644,0.3939672870508385,0.4417891205833888,0.3968904614841704,0.32999640359485266,0.4727597653937699,-0.010912645032553403,0.02699587708532425,0.011077924691330843,0.18967537620963237,0.15674233146552985,0.21980884753307017,0.18428791160294833,0.23497105159567466,0.514904518941625,795382154.0,2386568038.0,4208965323.0,8010300454.0,9542253145.0,12270228081.0,25842542480.0,42786150124.0,66439003763.0
182,2005-05-10,5.673733234405518,254783425,116.5999984741211,74613500,0.7404236378732327,-0.8722664413178612,-0.09219229668643909,0.8335936734849416,0.7323111968942863,0.5681741555540878,-0.20449638228781788,-0.42895036219917254,-0.35391266171031194,0.3162593934392689,0.027315580915956126,0.02531969603912849,0.09226744360400836,0.21921352980425027,0.3913405891672984,0.44213109270526557,0.41075536560483744,0.3391566666057782,0.47093071940377457,0.0036061369862714354,0.024485136326019452,0.040538543890211054,0.17410249444991943,0.16081597492137623,0.23790290940977332,0.19522269771238743,0.23673423175237218,0.49853684922056285,748655666.0,2249191038.0,3770279160.0,7926619971.0,9503155144.0,12265121010.0,25570719425.0,42580373704.0,66392899599.0
183,2005-05-11,5.760657787322998,460873014,117.23999786376952,91647400,0.7203965184140929,-0.3050768851848591,-0.3064175690610635,0.7933043068721035,0.6097536994995781,0.7221960116278545,-0.13844120144008484,-0.4300735021110089,-0.35017807214994956,0.2970496072172463,0.06677075059418366,0.044572884529456895,0.09611242585722754,0.1677206032339665,0.3864827113942204,0.4438013778532459,0.4271581897130675,0.3489031969434541,0.46940404616203923,0.014238992299721698,0.022296946707215604,0.051045371103149106,0.15490038981606702,0.18134484459155553,0.24821863580925863,0.18103399666626419,0.2705215407079893,0.5231076046576224,937958570.0,1996190270.0,3819021174.0,7767116344.0,9700813248.0,12475615047.0,24483322815.0,42697049400.0,66584872473.0
184,2005-05-12,5.696648120880127,359269602,115.9499969482422,95086800,0.7040410394078768,0.7072366820679802,-0.33403734663597046,0.49996568783662765,0.7527347038140797,0.7430779731286886,-0.11469205480641063,-0.4505720413827243,-0.3665009239079045,0.2648986702848578,0.04505220549572751,0.044871989313960095,0.08148784152337386,0.11446052595974993,0.36900938092271485,0.43859948322480874,0.4403914981019097,0.35733077474944824,0.46713189031335917,0.011875128076755948,0.0009624830442025445,0.041374208444306726,0.11330079188703257,0.17787199370463513,0.23671257857596362,0.15832030153561583,0.2390975391286827,0.4991045729452299,1074926041.0,1870308195.0,3829676965.0,7413648407.0,9813052377.0,12563125834.0,23807414806.0,42759763590.0,66660498881.0
185,2005-05-13,5.709599018096924,297731805,115.72000122070312,85267000,0.6687506126406538,0.9449497793907533,-0.32546597164392604,0.0022318308043284473,0.6696425421827465,0.6691752802903558,-0.10821317490270228,-0.47614432847092736,-0.38376691980856276,0.22485051924419408,0.033842677818914216,0.043496969067276646,0.05961498143022939,0.10278409658031329,0.3256471694757335,0.4293255481130408,0.45317240120614954,0.3665403763861589,0.46406478959633063,0.006301476857121013,0.009907613843392449,0.041141848959230565,0.06037106067029696,0.2144136948872999,0.24159049701587665,0.14443389879110247,0.214305660949637,0.5094742484965968,1117874421.0,1866530087.0,3759225884.0,6378197777.0,9645952385.0,12612650773.0,23441375926.0,42662640910.0,66735788030.0
186,2005-05-16,5.754680156707764,228107811,116.8000030517578,49207000,0.6162134170739011,0.9140028052059079,-0.2295865323512669,-0.24822350424354497,0.6658360412887633,0.6312375089315878,-0.06389674366392498,-0.48333122393621863,-0.3873029796924373,0.19026812409290136,0.030462413943168863,0.049689368656437985,0.044907461224663846,0.10887755145126433,0.2740763567007051,0.42502524558502985,0.466611870911488,0.3759940837177591,0.4600057476685945,-0.001038203339096544,0.013200788960625154,0.0386512805189847,0.03308856390108139,0.21168601541938292,0.22071197806355625,0.15487222916718335,0.2290580210489659,0.5354352323109846,885109218.0,1823067788.0,3595173270.0,5809730980.0,9611066111.0,12516491691.0,23251346308.0,42669269663.0,66753458014.0
