,Date,GME_close,GME_volume,SPY_close,SPY_volume,value_to_predict,corr_3,corr_6,corr_10,corr_15,corr_20,corr_30,corr_60,corr_100,corr_150,vol_3,vol_6,vol_10,vol_15,vol_20,vol_30,vol_60,vol_100,vol_150,rtn_3,rtn_6,rtn_10,rtn_15,rtn_20,rtn_30,rtn_60,rtn_100,rtn_150,volume_3,volume_6,volume_10,volume_15,volume_20,volume_30,volume_60,volume_100,volume_150
159,2002-10-01,2.5,3411200,85.72000122070312,67198100,0.06793003970819035,-0.5979768740248055,-0.04784067098911425,-0.061664885335484976,0.09361763721555488,-0.14786063755352782,0.308123404003043,0.24131145662473635,0.6762508336080258,0.375487419587676,0.08116666107029795,0.08609379136397703,0.0659645625539196,0.06084194273539442,0.07530406067788396,0.08155238834803757,0.24696150487344706,0.2958659368337159,0.2539313025954778,-0.0319830273799403,0.005012560992877502,-0.0207825429187648,-0.019802608596683147,0.0,0.002503091975540217,0.009545439802523092,-0.13321886048074005,0.043429577847426404,8640000.0,11932800.0,17752000.0,20684800.0,28742400.0,50186400.0,103240000.0,183945600.0,302740800.0
160,2002-10-02,2.4749999046325684,1560000,83.1500015258789,56749100,0.09193223181209688,-0.5364196663915207,-0.25516471829410386,0.0038889315814669588,-0.023959497439736622,-0.013677448174221247,0.2977010035301537,0.21484798833252797,0.6660784187026418,0.3758003567641641,0.04161464384020334,0.07639847362867348,0.06762543582055364,0.058612067997543746,0.06268115071681275,0.080736831802161,0.2472918365127355,0.2945406824188799,0.25382530446455454,-0.07208579757242606,0.019378432376386923,-0.015037934875430037,-0.04927105085929695,0.06252029793991276,-0.05502374367546703,0.015267433598492142,-0.10808409044784217,0.03599354414337219,7261600.0,12393600.0,18904000.0,21645600.0,27993600.0,46313600.0,102637600.0,184809600.0,301549600.0
161,2002-10-03,2.393749952316284,1212000,82.30999755859375,55547000,0.12447178811187724,0.8355992665313505,0.1100342332333359,0.15048505577116766,0.05952909154382868,0.17804523869689895,0.27624854612142163,0.20014817817828812,0.6612608007911761,0.37945508536015954,0.05555122583792193,0.0923831401924303,0.07778457148909904,0.06601510779084958,0.0630526950961212,0.07908266211548823,0.24726236138332533,0.2938916494568497,0.25387603508760415,-0.06568022408979812,-0.025774623195487734,-0.057332516874677,-0.06323218644410955,-0.0015653896598734063,-0.11342198523573355,-0.002607623063600295,-0.11575023942705254,-0.011422825038792106,6183200.0,12765600.0,17037600.0,21685600.0,27912800.0,45531200.0,101705600.0,184092000.0,300848000.0
162,2002-10-04,2.413749933242798,2060800,80.80000305175781,68483700,0.14431499584201438,0.6016676576765628,0.18457614066253458,0.3037287837696181,0.33117853177448564,0.3439862407272367,0.31251519088348806,0.1862085140031501,0.6599281112194356,0.38132343438340693,0.04233421190107477,0.09809892117946943,0.08287052519425604,0.06889090637431218,0.06552220936862264,0.08092723199884272,0.2474870510136601,0.2936802883760992,0.2539261570588309,-0.03510920477061741,-0.0670922321505577,-0.0376060469173608,-0.014906516915838885,-0.015416602549386815,-0.059801817360988885,0.04664328054299938,-0.07432988124411655,-0.019995605688459483,4832800.0,13472800.0,18360800.0,23458400.0,28634400.0,44556800.0,101323200.0,182194400.0,299728000.0
163,2002-10-07,2.325000047683716,1420800,79.12999725341797,53188000,0.18156090696024801,0.7576758555925819,0.6312453673821513,0.5422975370813883,0.5516668299400983,0.5044315228055746,0.4565032521485084,0.18708661428883402,0.6685742272388828,0.3888833753079661,0.04655299992267114,0.08282293167632147,0.09891154656368427,0.08277616481131125,0.07775243203436484,0.0876969105706372,0.24699830377381668,0.29405103863052184,0.25416433520604087,-0.06252029793991276,-0.13460609551233882,-0.06755811133283307,-0.08301588488653844,-0.07506751447245397,-0.05999189011885042,0.05016206286678393,-0.06504242512253722,-0.034349459505512714,4693600.0,11955200.0,18186400.0,24394400.0,28355200.0,44644000.0,101691200.0,177785600.0,297704000.0
164,2002-10-08,2.362499952316284,1255200,80.37000274658203,79531000,0.17454622532481356,0.9351014449849473,0.926369958707878,0.5985997146793939,0.5933481671719859,0.5501431001859356,0.48249451677703525,0.19661608156304147,0.6719120129670173,0.3951836753437947,0.04455211476307417,0.06643447013065303,0.1046330661880182,0.0872980048836346,0.08291193325946927,0.0905449734257513,0.24493197554962007,0.29406244412571536,0.254291305228856,-0.013140793824551578,-0.0788210179143497,-0.027141564909793248,-0.07735291459074278,-0.07637298026866113,-0.0890375544238119,0.12375313677430744,-0.0861291924314701,-0.023530537307975274,4736800.0,10920000.0,18342400.0,25260800.0,28193600.0,43829600.0,101646400.0,173754400.0,297642400.0
165,2002-10-09,2.1837499141693115,1482400,78.0999984741211,79956400,0.18474189560268592,0.9298809199071297,0.9058372493154684,0.7610798138298,0.7520219884245344,0.6084211135548521,0.560647669912471,0.22598020413896244,0.6780118535991123,0.40330569716469145,0.09425976448343433,0.099540866800435,0.1391048749171058,0.11522251077855908,0.10427824263880242,0.10645011047551887,0.24232823446552934,0.29483877562105465,0.2553265371883622,-0.10013798394167406,-0.13524718871229147,-0.1175922340603528,-0.1402347492019237,-0.1744678651857906,-0.16529133967500842,0.07609128416527455,-0.19493016931135132,-0.15602973163105627,4158400.0,8991200.0,18984800.0,26335200.0,29076800.0,43447200.0,101882400.0,170885600.0,296424000.0
166,2002-10-10,2.288749933242798,2052800,80.62999725341797,76749000,0.04638237182731198,0.8695293839011736,0.795086208227524,0.7247854226282257,0.7527854670788164,0.6206511653082816,0.5685843834668686,0.24519176609891513,0.6790325663598036,0.40485115125819965,0.08982913916274446,0.08393326753544651,0.1380495157911149,0.12081151897821872,0.11028216643957778,0.10987549195594509,0.2385861249118217,0.29460211696500455,0.2555118103062353,-0.01571427170939932,-0.07823456964931208,-0.12026797141505019,-0.10218788306236049,-0.10808755263179304,-0.13230181119974393,0.12924935903119028,-0.15500853682481808,-0.13230181119974393,4790400.0,9484000.0,19684000.0,25309600.0,29957600.0,43038400.0,97536800.0,170602400.0,296876000.0
167,2002-10-11,2.3212499618530273,1828000,84.16000366210938,82308300,-0.010363569364971162,0.9247211399104852,0.4315058080185964,0.6289400876767491,0.6518777791090915,0.6547296680802113,0.5230690407013485,0.24950275729323926,0.6859565620623143,0.4039154271469847,0.07186505754783769,0.07753495026133879,0.1102525800545992,0.12311389515063118,0.11455250236550318,0.10674070729029105,0.23443563426212605,0.2947479220101994,0.25539646881219535,-0.017614542951205014,-0.030755336775756592,-0.13622033780981124,-0.07668175676992639,-0.05398222676840447,-0.14324446479526465,0.14646169941467668,-0.09887752721355447,-0.13103772981983652,5363200.0,10100000.0,18573600.0,26400000.0,31497600.0,43478400.0,98103200.0,168558400.0,293241600.0
168,2002-10-14,2.3424999713897705,673600,84.62999725341797,40631900,0.010782421050543294,0.9566125562916109,0.5567164896103057,0.6539435063875263,0.5656275809501865,0.6330856223391516,0.4862689274065975,0.23734777680287197,0.6878783765391967,0.4020864984074652,0.027070529380923934,0.06377412115913673,0.09191113740189728,0.12386872099985972,0.11575191630856282,0.10598590413969401,0.22917424808027884,0.2942890503638007,0.25516916756281854,0.07017517975503129,-0.029962804186642766,-0.0873226551996319,-0.06005944796438267,-0.07551722151808804,-0.10429268543075931,0.1719169661009805,-0.12569663077369497,-0.12334095306894532,4554400.0,8712800.0,16956800.0,25478400.0,31686400.0,43373600.0,97423200.0,167384800.0,288096000.0
169,2002-10-15,2.4487500190734863,1840800,88.69999694824219,82320300,-0.022751316386672358,0.9980842091435275,0.8439320966520838,0.6072276744722896,0.4974277476358288,0.5428334391620004,0.4735839721065559,0.21192253137402756,0.6825918553216044,0.39859794486212996,0.06830922354671053,0.08752741015582312,0.08439778993616315,0.12409215109237251,0.11292677863494069,0.10569683567610735,0.22395968685241746,0.2922054847604933,0.254832262482652,0.06757191022663867,0.051857638517239346,-0.020713033808471226,0.008715772953713508,-0.04149557672723603,-0.020713033808471226,0.21500928764077198,-0.13448804125839608,-0.0704551474808146,4342400.0,9132800.0,15386400.0,26220000.0,33138400.0,44128800.0,98264800.0,167068000.0,284873600.0
170,2002-10-16,2.4375,1138400,86.55000305175781,62977800,-0.005558522369879211,0.8961899798297309,0.9682999219958885,0.6981022166978844,0.4773348514016481,0.5044591437243438,0.5423777709147052,0.17064947234524647,0.6700858973068946,0.39500425553492025,0.058367572329581355,0.09867142065029277,0.07916931781346763,0.12380130832111452,0.1115905767370177,0.10283822711823017,0.21900956345442255,0.288141755891594,0.25450634467149963,0.04886710663889304,0.03125256368768803,-0.015267433598492142,-0.007662853332351283,-0.03030536847392218,0.04725286434142062,0.19782574332991987,-0.18488233863059156,-0.07410797215372189,3652800.0,9016000.0,14964800.0,26518400.0,33868800.0,42958400.0,96867200.0,165994400.0,284315200.0
171,2002-10-17,2.4725000858306885,1288800,88.2699966430664,68534100,0.08027480957665287,0.6081470978203851,0.9435904364405705,0.7758402432195401,0.4414807602274784,0.4824049448158223,0.5705254509189598,0.1625390703431014,0.6537777628923694,0.39398444919756254,0.01786819617964047,0.07695546074695032,0.08730945079611559,0.11661780300325478,0.10950203770276247,0.10217700787209939,0.21822628578249403,0.28214991404519196,0.2544242319330077,0.054011096311965434,0.12418627606699673,0.03236866520213166,-0.04304394002523504,-0.024963851672545334,0.030803275542258257,0.11734079348453419,-0.20209437222518822,-0.028409569725348582,4268000.0,8822400.0,15041600.0,26453600.0,32079200.0,42954400.0,96371200.0,165200800.0,283896000.0
172,2002-10-18,2.543750047683716,1427200,88.63999938964844,47448700,0.18834950034216166,0.8517707937027497,0.9206640668918868,0.8774858793876952,0.6362647481372015,0.5179640599881137,0.6014443475654041,0.14805367401819672,0.6375299171403455,0.3971662822121082,0.054145845800962086,0.08319189821058333,0.10429071989532016,0.1018992621845933,0.11114900907240306,0.10321748046777346,0.21674247539646835,0.2776378871111738,0.25447095315341367,0.03806169088852507,0.10563360111516373,0.05245786185067125,-0.044686766106574405,0.014851814933310448,0.037041259301284435,0.1810447767098352,-0.14816579756149095,0.05297587425374739,3854400.0,8196800.0,14408000.0,24942400.0,32768800.0,43042400.0,97237600.0,161900000.0,283116000.0
173,2002-10-21,2.606250047683716,1616800,90.16999816894533,45859100,0.2350437188354482,0.9299055670505529,0.9129113948819286,0.914338345734436,0.8174587242300165,0.5872027401782881,0.6296025049432793,0.14683511759020254,0.6217587328299892,0.4040805240194939,0.0669226660155197,0.09122576635633267,0.1257384245318384,0.10786679175162645,0.11717292375200955,0.10615050425804373,0.21719800309727819,0.27409386707635713,0.2545128580423943,0.0669395009710193,0.11580660760991235,0.11419236531243993,0.019371046744357634,0.046634253979606854,0.03912485083998596,0.17286992740014295,-0.10938119038994565,0.10883040188127902,4332800.0,7985600.0,14604000.0,24268800.0,32790400.0,42959200.0,98185600.0,159575200.0,281503200.0
174,2002-10-22,2.396250009536743,7187200,89.5199966430664,40966800,0.2584313656876409,0.20597150127604316,0.4391401371325571,0.8991474781661246,0.7619517484387814,0.5215669314611986,0.5748513646314992,0.15003345778384738,0.6025797662125109,0.4183302237147017,0.10782897513740039,0.07713895984233807,0.1250487194898566,0.10480618680405171,0.11755349325732779,0.1058097049608295,0.21679231138167585,0.2675627716510224,0.25397036167142883,-0.03132479987128167,0.022686296440683762,0.014184659155401569,-0.04238571251657641,-0.012956905754391679,-0.06218832111325956,0.04644554288072078,-0.23259278566214048,0.06186428345413364,10231200.0,14499200.0,20536000.0,28044800.0,38878400.0,48729600.0,104436800.0,164054400.0,279454400.0
175,2002-10-23,2.492500066757202,1184800,90.1999969482422,54905800,0.303283806706094,0.8192345826229458,0.4079578163445451,0.8330732601535126,0.8074331486991239,0.5229547198004378,0.5367825199312463,0.16107517451370618,0.5878255694016589,0.4267797351995954,0.10512147552352463,0.0751640713191558,0.10024799754194111,0.10578459412968043,0.11812371306275875,0.1028142678471845,0.21631552375750204,0.2632537979683617,0.253773004962595,-0.02035313931712246,0.01770855157140261,0.13224270647522285,0.007045892148729194,0.014650472414870053,-0.042225158710567756,0.10513763387904473,-0.1535773407164428,0.061534038900502575,9988800.0,13843200.0,20238400.0,27669600.0,39223200.0,49315200.0,104904800.0,163421600.0,276212000.0
176,2002-10-24,2.549999952316284,1300800,88.36000061035156,54987400,0.3390192375732491,-0.5043160082533602,0.06752354904437172,0.7584802252328734,0.8187143570796567,0.5488998693995498,0.5335572809616993,0.17369199877288655,0.5679573514910132,0.4301959007557265,0.07768457081789713,0.07301290931825734,0.09156521136191499,0.11240859342577841,0.11635122388982734,0.1028142678471845,0.21549144212965027,0.2585969695313733,0.2538165771120845,-0.021819084390046206,0.0451204165809731,0.10808755263179304,0.06323218644410955,-0.012180418783257152,0.0,0.15333400122120577,-0.1384823833940314,0.055429825770376695,9672800.0,14005600.0,19486400.0,27758400.0,39170400.0,49444000.0,105428000.0,162788800.0,275018400.0
177,2002-10-25,2.543750047683716,2435200,90.1999969482422,43672100,0.45369679541566404,-0.583322865539966,-0.007143646322669509,0.6730438787673193,0.8655484431606114,0.6996269690669579,0.5681150554293327,0.18447977788370776,0.5480391712791216,0.4317332350634435,0.03154853058436658,0.07143033176524818,0.08011722491995564,0.11742516299460226,0.10725133281880411,0.10391347366741124,0.21224492433397657,0.2542137254384732,0.2538881723564983,0.059734369596630255,0.028409569725348582,0.09153357170323684,0.05245786185067125,-0.044686766106574405,0.037551344934832365,0.19827116096164277,-0.13322420139932034,0.03144761627930803,4920800.0,15152000.0,20093600.0,28132800.0,38667200.0,51591200.0,106852000.0,163472000.0,269882400.0
178,2002-10-28,2.3187499046325684,4722400,89.61000061035156,39416100,0.5054437912887364,-0.22596133706926233,0.08810131738775671,0.167606563309727,0.7781422255182231,0.6981236930148824,0.4696821038286358,0.17805720317790458,0.5304975659933601,0.43602590788038653,0.13174515186189198,0.10765593373586685,0.08496284842301488,0.11780063411788226,0.10599102785067852,0.10645310825880915,0.2013289267995751,0.24952058912456207,0.25417874218846354,-0.07225804339229058,-0.09261118270941304,-0.010190516672099026,-0.002691853303648628,-0.09751317187173092,-0.08570773819018707,0.2057749788408576,-0.22583538410873338,-0.07426200238468073,8458400.0,18447200.0,24142400.0,31434400.0,41099200.0,55828800.0,110475200.0,166791200.0,272788000.0
179,2002-10-29,2.25,4871200,88.56999969482422,59508200,0.5460720354781672,0.8978111333664184,0.28300362930076606,0.20430395279749897,0.7038039373509201,0.5998038894246178,0.3626905346604379,0.14286733818394662,0.5134109392983316,0.4383187904292628,0.1536449935588598,0.12411543435422528,0.1122195068376976,0.12511682982276678,0.11079357418026968,0.11125244283170097,0.19179085650380784,0.24568140284629095,0.25465434993533637,-0.12516312425450948,-0.1469822086445557,-0.08464748184935511,-0.048790143985848355,-0.10536051565782634,-0.12614305857659114,0.15925625901151075,-0.24294621185393805,-0.13491933641731846,12028800.0,21701600.0,27172800.0,35050400.0,42559200.0,60311200.0,114644000.0,169910400.0,276289600.0
180,2002-10-30,2.25,4926400,89.43000030517578,41688600,0.5406543467354464,0.6336317023089195,0.24042286802313,0.16027268279072934,0.4520634332603245,0.531772163875148,0.26401586474662014,0.1288132462497507,0.49610816901703714,0.44232551737781717,0.039692775946378586,0.14374820738518956,0.13074103560250472,0.1173726809740073,0.11500880739718557,0.116083511119164,0.1840293928283182,0.24265922502843135,0.25522247291057715,-0.12270917273788018,-0.06297480314124992,-0.08004270767353638,0.02988667305446513,-0.09531014127202853,-0.11034807614745856,0.1309949320445084,-0.2231435513142097,-0.11531088428027347,14520000.0,19440800.0,30960800.0,38494400.0,45925600.0,64829600.0,117881600.0,173982400.0,279501600.0
181,2002-10-31,2.237499952316284,1644000,88.5199966430664,41620600,0.5249110640960972,0.5417272435230958,0.2425669380087779,0.35246294069592915,0.3153068365217992,0.4743681567653493,0.20749159656378013,0.13108292783138736,0.47861430391083853,0.4535042298388854,0.007216905895095586,0.14883227258278633,0.14506042083119902,0.12204132236724143,0.12042512806970905,0.12010834102514449,0.17656850900308804,0.23896959569328208,0.25580848664766614,-0.03566905638908069,-0.10792709978137127,-0.09987066937314515,-0.022646637983329998,-0.06750200417101349,-0.12483452104569048,0.11911068938071201,-0.2397644538614082,-0.06226636998784285,11441600.0,19900000.0,31316000.0,38085600.0,46357600.0,63395200.0,117964800.0,175303200.0,279265600.0
182,2002-11-01,2.203749895095825,2742400,90.2699966430664,51878900,0.48614731502626735,-0.6887787156773405,0.44200028342556763,0.2693346632631267,0.09485921956579951,0.40894946345770844,0.12307014211096241,0.16650113827773694,0.45837199968468695,0.4664906273068866,0.02392484677111528,0.12484681800062515,0.15220883169771923,0.13180583252479905,0.12714414863838933,0.12584094578537902,0.16295477926851923,0.23612091480138722,0.2564595338138146,-0.020769809088962088,-0.14593293334347157,-0.14347898182684227,-0.05194541012360543,-0.09102111997617102,-0.12862716689353182,0.16824076145778466,-0.23945899302389284,-0.05570782770605942,9312800.0,21341600.0,32631200.0,39000000.0,47039200.0,65400000.0,115769600.0,177513600.0,279909600.0
183,2002-11-04,2.259999990463257,1336800,91.12999725341795,49080600,0.4426999924336486,0.21261445683534988,-0.006712665125921941,-0.04067406722165783,-0.14069053358046352,0.33731683989003775,0.0695884076808515,0.20901508899219903,0.4342106941321685,0.47870505810778086,0.028311927132824388,0.03756383271693149,0.13462115299070668,0.13630064829980945,0.1294011128045169,0.1283102880214233,0.14930805996450577,0.231335831436302,0.2567494641462941,0.004434592848067909,-0.11827457988981227,-0.14254761579648778,-0.035853913852498254,-0.028355250484047856,-0.09591336181688093,0.17022684769081198,-0.23894718083224797,-0.028355250484047856,5723200.0,20243200.0,32351200.0,39663200.0,46955200.0,65141600.0,116160000.0,177552800.0,280679200.0
184,2002-11-05,2.34375,2224800,91.8499984741211,37270800,0.4274926884767499,0.9865759167258303,0.6052410661336723,-0.03188244244865545,-0.1632299763854419,0.33463170464086595,0.046726495030987227,0.23816041868472995,0.41161981251128127,0.488075995488701,0.07044875998368313,0.04657657809858928,0.13364809331176347,0.13635566213457653,0.12956806678255658,0.12882551678290655,0.1399117379807648,0.22718051500939382,0.25681904703025843,0.0463930608808687,0.010724004491788008,-0.02215280862099478,-0.043825487329099966,-0.00796814946559321,-0.03510971437538646,0.14310084364067333,-0.18276591267022801,-0.010610219372671814,6304000.0,17745600.0,27388800.0,40047200.0,47924800.0,66267200.0,117458400.0,179059200.0,282140800.0
185,2002-11-06,2.325000047683716,910400,93.04000091552734,65013100,0.3845492322098361,0.6374000113086931,0.7562459012365321,-0.06908052868016809,-0.18454768192138013,0.09985937144349023,0.0161773317197082,0.24286513338167454,0.3750060809444549,0.5004368323291293,0.04395192875542696,0.05368313969059406,0.12319560417100169,0.13687034441005294,0.12226356587130448,0.12932881950062328,0.13058516914977294,0.22150184625873895,0.2567670903704415,0.05355965242107785,0.032789843332115765,-0.06956619008864195,-0.04725286434142062,0.0626765163865809,-0.0549157176737719,0.1289336805535366,-0.2132018219509325,0.005931568207929394,4472000.0,13784800.0,27114400.0,39819200.0,47352800.0,66337600.0,116608000.0,179032800.0,282213600.0
186,2002-11-07,2.3087499141693115,834400,90.76000213623048,51572000,0.33066311527701703,0.4413184220152044,0.7143002424563336,0.25573751867359923,-0.1562919135667861,-0.05014415673048139,0.0007039505720274805,0.27471256639924296,0.33823151037365,0.5153216836599042,0.01751491535452455,0.054654728594409466,0.09544134659849575,0.13602742780920088,0.12154362689415077,0.1258863254824513,0.12640032562101441,0.21697233713165698,0.2566755961355942,0.021341406290656062,0.02577599913872397,-0.09938712511578551,-0.06852360387380763,0.008700427516007525,-0.11156754389904266,0.06544129963170275,-0.19825606656358452,0.009246738878194827,3969600.0,9692800.0,26648000.0,39364800.0,46134400.0,65818400.0,114217600.0,179607200.0,281489600.0
187,2002-11-08,2.1287500858306885,2266400,89.6500015258789,37905400,0.29997318254662264,0.79872864228012,0.8252636319569907,0.5262675747155383,-0.016141560961810873,-0.1375907574356839,0.02224110361364825,0.2844590709711596,0.2959218973611756,0.5264414070598635,0.10891744011596283,0.0824494641067325,0.06505991716460567,0.1414228443078809,0.13367615551347026,0.12449313168863849,0.13092897009129043,0.21203657788260272,0.2580109233108724,-0.09621721742206402,-0.04982415654119532,-0.17810439563968905,-0.17810439563968905,-0.08657082393645221,-0.22279116174626346,-0.06093542435309951,-0.3005176809347938,-0.10682743679473583,4011200.0,10315200.0,26479200.0,40204000.0,46572800.0,65146400.0,113076800.0,180968000.0,280193600.0
